user_id,month_year,housing_utilities,groceries,restaurants_cafes,transportation_fuel,public_transport,healthcare_pharmacy,education_tuition,childcare,clothing_personal_care,entertainment_hobbies,subscriptions,other_shopping,gifts_charity,miscellaneous,total_expenses,total_essential_spending,total_discretionary_spending,essential_spending_ratio,discretionary_spending_ratio,savings_this_month,spending_vs_last_month_percentage,highest_spending_category,meets_50_30_20_rule
3cd5ceae-0898-47db-b6ce-574599d75e58,2025-06,1185.57,501.86,466.27,138.85,196.94,223.52,150,400,307.28,295.09,132.98,133.52,150.33,114.09,6980.81,5381.25,1599.56,0.7709,0.2291,-696.81,8.11,groceries,False
3cd5ceae-0898-47db-b6ce-574599d75e58,2025-07,1208.53,433.57,416.82,153.17,195.12,216.52,150,400,182.52,340.98,103.76,142.82,140.34,31.36,6700.02,5341.42,1358.6,0.7972,0.2028,-416.02,-4.02,groceries,False
3cd5ceae-0898-47db-b6ce-574599d75e58,2025-08,1205.38,602.66,410.27,124.88,200.44,218.92,150,400,266.36,350.76,119.52,160.56,111.33,60.17,6965.76,5486.79,1478.97,0.7877,0.2123,-681.76,3.97,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2024-10,3027.16,463.87,147.76,77.56,204.01,248.2,150,400,85.93,107.75,35.8,58.2,46.63,12.17,6827.58,6333.34,494.24,0.9276,0.0724,1993.42,0.0,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2024-10,3053.83,510.47,558.61,77.41,199.41,211.96,150,400,296.31,257.85,175.71,196.62,174.9,69.65,8095.27,6365.62,1729.65,0.7863,0.2137,725.73,18.57,restaurants_cafes,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2024-11,3016.22,536.68,476.54,72.22,201.2,235.76,150,400,431.97,275.12,154.89,124.18,105.35,92.83,8035.5,6374.62,1660.88,0.7933,0.2067,785.5,-0.74,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2024-12,3029.59,584.02,354.9,65.8,179.97,236.82,150,400,287.98,286.95,150.28,161.35,165.73,115.34,7931.27,6408.74,1522.53,0.808,0.192,889.73,-1.3,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-01,3133.7,458.37,455.85,79.26,177.63,211.63,150,400,182.21,220.33,119.96,224.9,101.53,35.54,7713.45,6373.13,1340.32,0.8262,0.1738,1107.55,-2.75,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-02,3062.74,439.01,289.49,73.68,187.53,219.04,150,400,224.57,346.59,128.07,142.95,96.71,76.41,7599.33,6294.54,1304.79,0.8283,0.1717,1221.67,-1.48,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-03,2970.99,529.29,256.42,75.81,182.3,200.22,150,400,244.17,253.1,99.84,94.45,98.6,43.6,7361.33,6271.15,1090.18,0.8519,0.1481,1459.67,-3.13,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-04,2998.93,528.1,238.63,68.66,182.52,222.38,150,400,371.46,351.88,164.15,191.9,177.43,60.35,7868.93,6313.13,1555.8,0.8023,0.1977,952.07,6.9,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-05,3023.31,485.36,169.21,67.16,206.78,211.61,150,400,227.15,127.4,91.65,44.7,91.27,24.64,7082.78,6306.76,776.02,0.8904,0.1096,1738.22,-9.99,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-06,3058.74,553.37,307.29,65.79,191.69,225.92,150,400,238.89,229.01,95.22,139.59,115.93,55.99,7589.97,6408.05,1181.92,0.8443,0.1557,1231.03,7.16,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-07,3010.42,487.93,107.76,66.91,204.44,218.46,150,400,79.31,184.23,101.5,86.76,88.56,48.18,6997.0,6300.7,696.3,0.9005,0.0995,1824.0,-7.81,groceries,False
2c84a7f8-dfaa-4089-b5b9-cd33f931ec94,2025-08,3061.23,580.92,490.67,71.43,188.51,227.67,150,400,274.61,298.17,162.74,169.33,174.91,100.92,8113.65,6442.3,1671.35,0.794,0.206,707.35,15.96,groceries,False
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2024-10,1425.44,393.23,315.13,134.15,192.13,146.2,0,0,211.91,189.43,98.03,108.51,100.82,17.08,3595.43,2554.52,1040.91,0.7105,0.2895,2009.57,0.0,groceries,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2024-10,1412.15,422.18,500.08,124.26,188.68,141.97,0,0,358.98,218.69,159.64,88.03,158.83,52.3,4089.16,2552.61,1536.55,0.6242,0.3758,1515.84,13.73,restaurants_cafes,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2024-11,1443.69,436.23,435.66,145.0,174.34,156.01,0,0,370.4,259.74,135.49,151.58,194.97,95.7,4262.18,2618.64,1643.54,0.6144,0.3856,1342.82,4.23,groceries,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2024-12,1436.29,458.82,484.61,142.21,167.12,147.77,0,0,333.08,231.08,124.61,92.09,153.75,89.91,4124.71,2615.58,1509.13,0.6341,0.3659,1480.29,-3.23,restaurants_cafes,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-01,1480.13,409.08,109.02,120.93,193.08,152.96,0,0,144.15,99.51,57.09,26.71,60.05,26.72,3142.8,2619.55,523.25,0.8335,0.1665,2462.2,-23.81,groceries,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-02,1447.46,412.87,487.35,151.91,179.15,155.23,0,0,421.34,249.4,131.52,201.89,188.03,60.23,4349.75,2609.99,1739.76,0.6,0.4,1255.25,38.4,restaurants_cafes,False
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-03,1431.39,350.15,458.95,130.91,180.06,161.45,0,0,318.33,94.26,114.06,139.2,95.15,48.91,3786.19,2517.33,1268.86,0.6649,0.3351,1818.81,-12.96,restaurants_cafes,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-04,1397.33,371.7,374.55,111.29,186.56,137.64,0,0,285.02,298.31,133.7,131.21,158.03,62.47,3911.18,2467.89,1443.29,0.631,0.369,1693.82,3.3,restaurants_cafes,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-05,1437.22,373.01,355.93,132.14,181.8,152.78,0,0,236.58,339.54,126.94,160.96,118.78,54.41,3933.46,2540.32,1393.14,0.6458,0.3542,1671.54,0.57,groceries,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-06,1405.79,426.88,265.66,123.51,188.39,155.91,0,0,309.2,319.22,118.97,110.87,88.93,40.76,3817.46,2563.85,1253.61,0.6716,0.3284,1787.54,-2.95,groceries,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-07,1417.6,412.72,361.95,116.97,193.43,142.8,0,0,136.67,136.95,94.35,133.9,78.86,82.42,3571.99,2546.89,1025.1,0.713,0.287,2033.01,-6.43,groceries,True
f54221e2-66c0-44f0-bf56-8efe1b52cb88,2025-08,1444.72,362.99,369.07,135.28,170.73,152.71,0,0,176.41,254.94,88.03,134.38,85.46,70.09,3708.18,2529.8,1178.38,0.6822,0.3178,1896.82,3.81,restaurants_cafes,True
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2024-10,2395.01,905.44,128.41,102.08,148.3,398.86,600,1600,154.5,137.15,62.66,73.23,48.35,42.6,10163.41,9516.51,646.9,0.9364,0.0636,2060.59,0.0,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2024-10,2481.09,777.09,316.66,98.77,154.47,440.02,600,1600,244.88,188.42,104.32,129.37,134.92,44.11,10680.94,9518.26,1162.68,0.8911,0.1089,1543.06,5.09,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2024-11,2411.7,658.11,221.79,107.03,142.99,412.05,600,1600,180.12,146.5,73.56,48.2,49.08,3.86,10021.81,9298.7,723.11,0.9278,0.0722,2202.19,-6.17,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2024-12,2463.3,765.57,226.34,108.89,143.85,449.75,600,1600,110.96,169.32,66.7,36.91,62.15,26.13,10196.69,9498.18,698.51,0.9315,0.0685,2027.31,1.74,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-01,2394.51,786.37,185.26,115.68,141.89,415.81,600,1600,106.96,201.92,89.48,108.64,106.46,34.73,10254.53,9421.08,833.45,0.9187,0.0813,1969.47,0.57,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-02,2382.59,806.13,124.31,93.83,150.0,408.52,600,1600,40.63,75.47,37.17,33.36,51.3,23.65,9793.78,9407.89,385.89,0.9606,0.0394,2430.22,-4.49,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-03,2431.72,732.08,273.48,91.99,160.08,454.82,600,1600,225.75,228.94,85.08,52.7,66.3,37.62,10407.38,9437.51,969.87,0.9068,0.0932,1816.62,6.27,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-04,2427.96,739.21,125.04,94.41,152.94,454.09,600,1600,213.7,66.9,70.87,110.09,43.75,56.14,10121.92,9435.43,686.49,0.9322,0.0678,2102.08,-2.74,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-05,2361.79,838.69,182.92,109.21,158.32,437.84,600,1600,77.7,154.29,61.05,69.58,33.22,29.49,10080.92,9472.67,608.25,0.9397,0.0603,2143.08,-0.41,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-06,2387.91,775.76,80.82,103.49,140.38,429.27,600,1600,79.33,111.31,30.02,13.28,35.23,12.96,9766.58,9403.63,362.95,0.9628,0.0372,2457.42,-3.12,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-07,2355.17,894.61,242.18,81.93,142.1,467.98,600,1600,110.44,48.75,59.68,60.15,31.24,23.88,10084.93,9508.61,576.32,0.9429,0.0571,2139.07,3.26,groceries,False
9d581005-0b73-4862-8ce7-a8313d9a4d4e,2025-08,2393.86,840.4,376.76,95.02,140.17,376.12,600,1600,257.4,218.1,89.9,89.35,98.24,48.08,10590.22,9412.39,1177.83,0.8888,0.1112,1633.78,5.01,groceries,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2024-10,1875.24,202.18,770.85,85.82,92.66,70.13,0,0,390.59,358.63,150.48,161.14,86.36,28.16,4681.72,2735.51,1946.21,0.5843,0.4157,-739.72,0.0,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2024-10,1889.96,198.81,574.58,69.04,95.26,67.98,0,0,296.31,372.67,177.98,135.26,125.32,48.07,4460.72,2730.53,1730.19,0.6121,0.3879,-518.72,-4.72,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2024-11,1862.56,208.12,215.99,92.64,89.73,74.16,0,0,397.28,145.47,160.15,141.93,110.2,81.23,3988.94,2736.69,1252.25,0.6861,0.3139,-46.94,-10.58,clothing_personal_care,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2024-12,1783.36,191.2,667.09,90.88,100.13,73.39,0,0,157.53,228.23,152.41,145.65,224.34,106.32,4330.01,2648.44,1681.57,0.6116,0.3884,-388.01,8.55,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-01,1896.12,204.61,547.46,94.99,98.86,82.0,0,0,382.81,343.79,128.66,129.57,131.8,47.09,4497.24,2786.06,1711.18,0.6195,0.3805,-555.24,3.86,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-02,1905.7,198.22,253.18,91.65,90.5,69.48,0,0,141.44,209.78,90.59,149.15,30.1,19.29,3658.56,2765.03,893.53,0.7558,0.2442,283.44,-18.65,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-03,1836.56,225.79,302.03,100.83,95.87,73.67,0,0,269.88,236.45,85.29,101.73,149.49,43.82,3930.89,2742.2,1188.69,0.6976,0.3024,11.11,7.44,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-04,1844.26,206.15,256.11,87.05,98.6,79.22,0,0,311.63,341.98,152.78,213.57,98.58,71.58,4170.99,2724.76,1446.23,0.6533,0.3467,-228.99,6.11,entertainment_hobbies,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-05,1863.38,162.52,442.05,87.5,98.05,76.01,0,0,306.54,288.38,142.26,111.38,113.96,82.94,4184.45,2696.94,1487.51,0.6445,0.3555,-242.45,0.32,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-06,1855.55,212.27,563.14,94.93,98.36,66.92,0,0,273.19,149.37,159.54,171.95,173.83,60.55,4289.08,2737.51,1551.57,0.6383,0.3617,-347.08,2.5,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-07,1868.48,214.78,473.28,81.18,100.27,77.33,0,0,222.76,194.84,107.05,109.77,98.86,48.48,4006.56,2751.52,1255.04,0.6868,0.3132,-64.56,-6.59,restaurants_cafes,False
bc6a4a07-afaa-4343-a677-d1265a0a5947,2025-08,1833.79,186.2,384.13,78.24,91.83,80.27,0,0,90.37,267.92,104.09,100.59,76.62,49.13,3752.66,2679.81,1072.85,0.7141,0.2859,189.34,-6.34,restaurants_cafes,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2024-10,1909.22,381.35,198.61,117.48,81.96,146.76,0,0,122.61,118.07,37.98,44.93,53.92,23.25,7511.6,6912.23,599.37,0.9202,0.0798,4812.4,0.0,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2024-10,2036.28,412.22,222.44,114.44,79.48,137.89,0,0,63.59,115.81,47.55,47.09,53.27,21.88,7627.4,7055.77,571.63,0.9251,0.0749,4696.6,1.54,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2024-11,2002.92,407.45,59.46,110.27,80.19,144.58,0,0,40.3,109.55,35.87,14.56,40.99,11.05,7332.65,7020.87,311.78,0.9575,0.0425,4991.35,-3.86,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2024-12,1972.01,476.51,143.88,121.19,87.04,155.73,0,0,117.67,44.43,49.06,23.59,63.52,30.73,7560.82,7087.94,472.88,0.9375,0.0625,4763.18,3.11,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-01,2060.42,393.29,240.76,130.28,83.01,156.45,0,0,116.81,63.96,59.95,58.75,48.05,26.65,7713.84,7098.91,614.93,0.9203,0.0797,4610.16,2.02,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-02,1979.31,350.55,86.32,114.35,83.69,152.38,0,0,118.93,59.29,46.74,65.51,72.69,31.82,7437.04,6955.74,481.3,0.9353,0.0647,4886.96,-3.59,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-03,2038.3,366.81,117.2,91.69,81.01,145.45,0,0,43.57,63.85,31.44,29.18,30.08,20.13,7334.17,6998.72,335.45,0.9543,0.0457,4989.83,-1.38,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-04,1977.29,365.69,106.78,132.79,84.75,151.4,0,0,100.61,86.96,40.38,28.86,42.3,17.3,7410.57,6987.38,423.19,0.9429,0.0571,4913.43,1.04,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-05,2064.23,376.52,105.71,105.75,77.32,150.85,0,0,92.94,108.37,46.71,50.52,39.05,11.4,7504.83,7050.13,454.7,0.9394,0.0606,4819.17,1.27,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-06,2025.75,385.93,221.52,97.09,82.08,147.24,0,0,130.02,95.49,55.33,66.93,82.89,31.95,7697.68,7013.55,684.13,0.9111,0.0889,4626.32,2.57,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-07,1962.87,336.39,108.65,111.87,87.8,160.07,0,0,59.91,79.05,44.43,39.47,48.66,25.61,7340.24,6934.46,405.78,0.9447,0.0553,4983.76,-4.64,groceries,False
1f43889c-5261-4a5a-9808-4695d9a8608e,2025-08,1974.36,397.86,38.74,106.34,80.47,151.57,0,0,82.41,29.56,32.41,21.23,38.03,15.5,7243.94,6986.06,257.88,0.9644,0.0356,5080.06,-1.31,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2024-10,3556.68,674.06,812.09,92.53,198.44,389.89,450,1200,425.58,242.76,177.28,253.26,192.3,118.6,21203.41,18981.54,2221.87,0.8952,0.1048,-8906.41,0.0,restaurants_cafes,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2024-10,3490.6,791.7,615.69,96.93,202.14,377.7,450,1200,583.55,149.51,188.23,218.35,182.94,96.74,21064.02,19029.01,2035.01,0.9034,0.0966,-8767.02,-0.66,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2024-11,3453.53,738.81,1011.4,82.42,185.5,364.99,450,1200,422.84,269.8,217.08,181.38,21.82,93.09,21112.6,18895.19,2217.41,0.895,0.105,-8815.6,0.23,restaurants_cafes,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2024-12,3443.42,722.58,469.95,100.16,191.56,360.24,450,1200,274.66,305.74,203.23,133.78,108.75,125.83,20509.84,18887.9,1621.94,0.9209,0.0791,-8212.84,-2.85,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-01,3580.21,688.13,319.85,78.65,172.71,385.59,450,1200,445.92,406.85,162.72,109.67,198.64,35.73,20654.61,18975.23,1679.38,0.9187,0.0813,-8357.61,0.71,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-02,3405.47,667.77,417.46,77.02,200.32,382.56,450,1200,466.33,544.36,231.38,211.73,250.02,107.12,21031.48,18803.08,2228.4,0.894,0.106,-8734.48,1.82,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-03,3425.14,716.71,413.85,98.64,188.93,363.86,450,1200,216.14,545.93,256.49,289.47,212.95,122.66,20920.71,18863.22,2057.49,0.9017,0.0983,-8623.71,-0.53,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-04,3523.57,659.63,810.71,87.57,187.97,385.07,450,1200,485.82,376.36,173.73,194.04,134.2,76.23,21164.84,18913.75,2251.09,0.8936,0.1064,-8867.84,1.17,restaurants_cafes,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-05,3525.96,845.26,416.41,90.66,187.55,376.27,450,1200,451.23,437.52,253.14,239.44,196.22,147.85,21237.45,19095.64,2141.81,0.8991,0.1009,-8940.45,0.34,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-06,3491.02,724.7,471.72,83.36,194.39,376.66,450,1200,385.91,546.06,161.34,189.63,159.66,120.62,20975.01,18940.07,2034.94,0.903,0.097,-8678.01,-1.24,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-07,3483.09,676.22,597.32,102.54,193.94,379.26,450,1200,252.32,424.22,165.5,133.26,176.36,106.45,20760.42,18904.99,1855.43,0.9106,0.0894,-8463.42,-1.02,groceries,False
08c5048f-cfd7-4252-ba1c-f593f54412c4,2025-08,3599.48,658.07,939.64,86.57,194.56,375.8,450,1200,509.24,387.54,259.64,363.2,356.81,105.82,21906.31,18984.42,2921.89,0.8666,0.1334,-9609.31,5.52,restaurants_cafes,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2024-10,3886.85,377.31,203.56,352.42,44.92,361.4,0,0,72.91,86.5,70.42,34.6,51.36,27.13,10611.17,10064.69,546.48,0.9485,0.0515,-1361.17,0.0,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2024-10,3744.85,405.17,167.22,289.72,45.48,387.38,0,0,89.47,104.11,45.43,27.78,23.2,26.43,10398.03,9914.39,483.64,0.9535,0.0465,-1148.03,-2.01,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2024-11,3897.6,429.55,384.18,312.94,44.61,393.4,0,0,227.54,153.73,76.13,62.51,94.61,45.85,11164.44,10119.89,1044.55,0.9064,0.0936,-1914.44,7.37,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2024-12,3890.02,402.79,227.01,320.7,42.15,385.06,0,0,209.54,157.39,75.02,98.37,91.92,35.7,10977.46,10082.51,894.95,0.9185,0.0815,-1727.46,-1.67,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-01,3878.91,390.29,164.27,263.14,46.91,392.85,0,0,184.42,135.7,63.36,32.49,61.02,20.76,10675.91,10013.89,662.02,0.938,0.062,-1425.91,-2.75,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-02,3920.56,458.61,80.64,256.74,44.94,379.67,0,0,37.95,44.88,21.77,15.04,21.53,13.03,10337.15,10102.31,234.84,0.9773,0.0227,-1087.15,-3.17,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-03,3843.87,431.28,230.44,267.33,41.26,380.35,0,0,130.4,143.17,66.37,83.61,30.91,21.11,10711.89,10005.88,706.01,0.9341,0.0659,-1461.89,3.63,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-04,4009.24,347.28,180.43,259.79,46.05,357.89,0,0,89.61,74.81,41.01,56.41,53.11,10.8,10568.22,10062.04,506.18,0.9521,0.0479,-1318.22,-1.34,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-05,3734.62,416.12,107.15,323.56,41.66,399.29,0,0,52.1,41.13,26.31,31.18,40.36,13.29,10268.56,9957.04,311.52,0.9697,0.0303,-1018.56,-2.84,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-06,3793.11,303.24,213.5,304.37,43.56,363.65,0,0,85.6,147.54,55.12,64.0,69.24,27.55,10512.27,9849.72,662.55,0.937,0.063,-1262.27,2.37,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-07,3869.6,403.64,98.47,300.81,42.01,367.44,0,0,73.14,102.48,44.0,43.94,49.44,21.83,10458.59,10025.29,433.3,0.9586,0.0414,-1208.59,-0.51,groceries,False
66cbc5a6-473b-4110-8ec4-48d9c01f4a8d,2025-08,3967.46,454.9,137.27,295.14,44.52,360.43,0,0,87.49,133.73,50.38,49.03,63.76,22.16,10708.06,10164.24,543.82,0.9492,0.0508,-1458.06,2.39,groceries,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2024-10,2544.22,224.79,820.41,391.38,38.88,75.51,0,0,612.92,506.06,205.15,243.51,153.62,132.25,10352.02,7678.1,2673.92,0.7417,0.2583,-3374.02,0.0,restaurants_cafes,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2024-10,2520.01,218.14,311.3,326.81,39.44,78.77,0,0,434.94,391.09,205.21,174.78,180.1,111.28,9395.19,7586.49,1808.7,0.8075,0.1925,-2417.19,-9.24,clothing_personal_care,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2024-11,2551.51,222.23,436.69,308.57,39.49,77.73,0,0,535.82,564.4,229.95,281.77,317.64,77.35,10046.47,7602.85,2443.62,0.7568,0.2432,-3068.47,6.93,entertainment_hobbies,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2024-12,2573.58,232.18,349.12,275.07,38.17,68.45,0,0,642.9,570.3,202.06,358.64,196.79,141.31,10051.89,7590.77,2461.12,0.7552,0.2448,-3073.89,0.05,clothing_personal_care,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-01,2573.72,188.18,670.99,404.07,39.97,74.42,0,0,324.09,170.75,160.14,115.72,165.19,37.55,9328.11,7683.68,1644.43,0.8237,0.1763,-2350.11,-7.2,restaurants_cafes,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-02,2602.16,175.04,260.36,374.72,36.5,78.9,0,0,698.13,488.66,239.75,341.64,271.92,93.27,10064.37,7670.64,2393.73,0.7622,0.2378,-3086.37,7.89,clothing_personal_care,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-03,2478.29,199.63,428.46,306.32,38.82,74.43,0,0,243.17,642.44,245.98,353.68,86.28,152.09,9652.91,7500.81,2152.1,0.7771,0.2229,-2674.91,-4.09,entertainment_hobbies,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-04,2467.87,194.31,904.91,290.45,38.25,75.71,0,0,556.29,739.99,245.41,205.11,356.73,144.0,10622.35,7469.91,3152.44,0.7032,0.2968,-3644.35,10.04,restaurants_cafes,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-05,2550.69,220.81,494.1,397.1,40.05,77.71,0,0,346.24,190.72,199.35,152.05,245.17,51.32,9368.63,7689.68,1678.95,0.8208,0.1792,-2390.63,-11.8,restaurants_cafes,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-06,2545.24,221.11,626.89,308.57,36.7,74.81,0,0,429.66,265.64,159.49,74.88,93.12,136.35,9375.78,7589.75,1786.03,0.8095,0.1905,-2397.78,0.08,restaurants_cafes,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-07,2587.81,213.71,402.27,369.76,35.44,77.81,0,0,296.22,311.25,164.64,181.38,128.73,60.37,9232.71,7687.85,1544.86,0.8327,0.1673,-2254.71,-1.53,restaurants_cafes,False
71c1e3fb-a017-4393-8d07-f1d44e5e18e8,2025-08,2505.62,186.82,1057.86,338.54,36.0,73.06,0,0,540.89,558.44,267.34,188.92,278.3,67.15,10502.26,7543.36,2958.9,0.7183,0.2817,-3524.26,13.75,restaurants_cafes,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2024-10,905.0,185.34,157.34,96.13,163.17,79.89,0,0,174.87,207.94,74.21,36.68,113.61,36.9,4703.58,3902.03,801.55,0.8296,0.1704,-699.58,0.0,entertainment_hobbies,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2024-10,883.37,236.35,126.22,84.68,147.12,76.37,0,0,150.66,173.27,72.97,79.96,87.94,39.3,4630.71,3900.39,730.32,0.8423,0.1577,-626.71,-1.55,groceries,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2024-11,897.45,190.12,227.44,76.95,158.3,76.66,0,0,122.33,112.99,65.82,97.4,106.56,20.4,4624.92,3871.98,752.94,0.8372,0.1628,-620.92,-0.13,restaurants_cafes,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2024-12,902.48,211.79,337.87,99.83,168.74,80.28,0,0,187.04,205.05,71.93,98.35,125.78,48.49,5010.13,3935.62,1074.51,0.7855,0.2145,-1006.13,8.33,restaurants_cafes,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2025-01,893.85,209.17,136.43,94.51,170.36,77.77,0,0,111.65,87.85,78.46,46.2,89.12,45.16,4513.03,3918.16,594.87,0.8682,0.1318,-509.03,-9.92,groceries,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2025-02,883.37,198.71,278.69,119.06,157.28,71.16,0,0,146.62,86.32,78.99,44.93,63.82,40.09,4641.54,3902.08,739.46,0.8407,0.1593,-637.54,2.85,restaurants_cafes,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2025-03,873.37,180.57,277.25,86.99,146.03,69.48,0,0,168.22,155.97,84.82,56.56,117.7,24.4,4713.86,3828.94,884.92,0.8123,0.1877,-709.86,1.56,restaurants_cafes,False
c126347a-8092-4d97-9495-bc8aad4fd23f,2025-04,854.31,208.57,148.66,79.12,165.92,71.55,0,0,155.44,125.18,58.02,50.12,43.03,6.91,4439.33,3851.97,587.36,0.8677,0.1323,-435.33,-5.82,groceries,False
